Cluster,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
s_m,hsa-miR-31-5p,hsa-miR-31-5p,259,0.4348,2.0027,0,0,0,242,tags=49% list=34% signal=51%,ABCB9/NCKAP1/CALM1/SLC16A1/RDX/ICAM2/RAP2B/TRIM28/CMIP/STOM/ROCK2/RAC1/NAP1L4/ANXA6/ALDOA/ARPC2/SLC2A3/WASF2/VAMP3/CYFIP1/F11R/RAB7A/YWHAH/PSMA4/RTCB/TMBIM1/ANXA11/ILK/RAF1/RHOA/CD9/SRD5A1/ADAM10/CRTAC1/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/VTI1B/F13A1/RAP1B/YWHAB/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/SLC44A1/PECAM1/TXNRD1/SLC30A1/PAK2/SUSD1/DCD/ANXA7/SF3B2/SLC9A2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/VCL/HSP90B1/MYO18A/CD44/ADCY6/MCM6/TPP2/BSG/SRC/YWHAG/WDR1/TUBA1B/RPS2/RPL27A/PTPRJ/GPI/PDIA3/PGD/RPS6/YWHAE/H2BC12/MAN1C1/HSP90AA1/FBL/GNB1/FLNA/HLA-A/ARPC3/PSMA7/LRPPRC/HSPB1/NRAS/NONO/RPA1/ACTB/ENO1/SLC44A2/CPNE2/SETD1A/FLOT1/PHF6/PSMB8/CORO1C/GNAI2/PCBP2/ATP1A1/HSP90AB1/GAPDH/GNG5/ANXA2/TFAM/MSN/RPL14/EIF3J/ULK1/GART/FGFR1/RPL13/PRDX1/HRG/HYOU1
s_m,hsa-miR-196a-5p,hsa-miR-196a-5p,401,0.4122,1.9306,0,0,0,264,tags=47% list=37% signal=69%,NCKAP1/DDAH2/CALM1/SLC16A1/RDX/LYN/CIB1/RAP2B/TRIM28/CMIP/CAPZB/STOM/ROCK2/HIP1R/RAC1/SLCO3A1/NAP1L4/DYNC1I2/ACTA2/ALDOA/ARPC2/ST8SIA4/SLC2A3/PTPRA/WASF2/PKM/RHOT2/VAMP3/CYFIP1/F11R/RAB7A/RBM42/C1QBP/YWHAH/PSMA3/PSMA4/RTCB/TMBIM1/ANXA11/ILK/RAF1/RHOA/CD9/SRD5A1/ADAM10/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/VTI1B/RAP1B/YWHAB/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/CD55/SLC44A1/HSPA1A/TXNRD1/TRAP1/ITGB1/LDHB/MYLK/FERMT3/SLC30A1/PAK2/CPNE3/ANXA7/RPL3/SF3B2/PHB2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/RPL27/VCL/HSP90B1/MYO18A/CD44/ADCY6/RAB11B/MCM6/TPP2/BSG/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPS2/RPL27A/PTPRJ/GPI/PDIA3/PGD/YES1/YWHAE/CAPZA1/LARP7/HSP90AA1/CD82/RAB8B/FBL/GNB1/FLNA/HLA-A/ATP6V1A/SLC35A4/ARPC3/PSMA7/CFL1/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPL7/RPA1/ACTB/ENO1/SLC44A2/CPNE1/SETD1A/CD226/PEBP1/WDR5/PPIA/FLOT1/IL1RAP/PHF6/CORO1C/PARVB/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/YARS1/SHB/HSP90AB1/GAPDH/GNG5/EIF2A/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/MSN/RPL14/HSPD1/EIF3J/NID1/ULK1/GART/FGFR1/RGS19/HNRNPK/RPL13/SPTB/HYOU1/G6PD/DDX39A/EEF1A1/GRPEL1/CS/CORO1A/RPS9/PSMA2/EEF2/PTPRC/VIM/RPL10/RPS5/ITGA6/TOMM34
s_m,hsa-let-7g-5p,hsa-let-7g-5p,443,0.4098,1.9146,0,0,0,235,tags=41% list=33% signal=74%,ABCB9/NCKAP1/CD99/TSPAN9/CALM1/SLC16A1/RDX/LYN/PFN1/CIB1/RAP2B/TRIM28/CMIP/CAPZB/STOM/ROCK2/HIP1R/RAC1/NAP1L4/EML3/ANXA6/TUBB1/DYNC1I2/ACTA2/ALDOA/DEK/ARPC2/ST8SIA4/ACAN/SLC2A3/WASF2/PKM/RHOT2/VAMP3/CYFIP1/F11R/RAB7A/C1QBP/YWHAH/PSMA3/PSMA4/RTCB/TMBIM1/S100A8/ANXA11/ILK/RAF1/RHOA/CD9/ADAM10/CRTAC1/PSMA6/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/SHH/VTI1B/F13A1/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/CD55/SLC44A1/PECAM1/TXNRD1/CD63/TRAP1/ITGB1/LDHB/MYLK/RPL35/SLC30A1/PAK2/STX7/CPNE3/ANXA7/SF3B2/PHB2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/RPL27/VCL/HSP90B1/CD36/MYO18A/CCT8/CD44/ADCY6/RAB11B/MCM6/TPP2/BSG/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPS2/RPL27A/PTPRJ/GPI/PDIA3/COMP/PGD/RPS6/RPL29/YWHAE/CAPZA1/H2BC12/MAN1C1/HSP90AA1/CAVIN2/CD82/RAB8B/FBL/GNB1/FLNA/HLA-A/ATP6V1A/SLC35A4/ARPC3/PSMA7/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPA1/ACTB/ENO1/ECM1/SLC44A2/CPNE2/CPNE1/SETD1A/CD226/PEBP1/WDR5/PPIA/FLOT1/RPL18/PHF6/CORO1C/PARVB/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/YARS1/SHB/HSP90AB1/GAPDH/GNG5/EIF2A/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/MSN/RPL14/HSPD1/EIF3J/NID1/ULK1/GART/FGFR1
s_m,hsa-miR-107,hsa-miR-107,384,0.4089,1.9122,0,0,0,237,tags=43% list=33% signal=62%,ABCB9/NCKAP1/TSPAN9/DDAH2/CALM1/SLC16A1/RDX/LYN/PFN1/CIB1/RAP2B/TRIM28/CMIP/CAPZB/STOM/ROCK2/HIP1R/RAC1/SLCO3A1/NAP1L4/PDCD6/ANXA6/DYNC1I2/GP1BB/ACTA2/DEK/ARPC2/ST8SIA4/SLC2A3/PTPRA/WASF2/PKM/RHOT2/VAMP3/CYFIP1/F11R/RAB7A/RBM42/YWHAH/PSMA3/PSMA4/RTCB/TMBIM1/ANXA11/ILK/RAF1/RHOA/CD9/ADAM10/PSMA6/DIAPH1/ANXA5/VCP/DDX21/RAB2A/FNBP4/CD47/SHH/VTI1B/RAP1B/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/SLC44A1/ITGA2B/PECAM1/TXNRD1/CD63/TRAP1/MYLK/SLC30A1/PAK2/STX7/CPNE3/SF3B2/SLC9A2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/RPL27/VCL/HSP90B1/CD36/MYO18A/CCT8/CD44/ADCY6/RAB11B/MCM6/TPP2/BSG/SRC/YWHAG/WDR1/TUBA1B/RPS2/RPL27A/PTPRJ/GPI/PGD/YES1/RPS6/YWHAE/CAPZA1/LARP7/HSP90AA1/RAB8B/GNB1/FLNA/HLA-A/ATP6V1A/SLC35A4/PSMA7/SPARCL1/CFL1/HNRNPD/LRPPRC/HADHB/IGF2BP3/HSPB1/TENT4B/NRAS/SHROOM3/NONO/RPL7/RPA1/ACTB/ENO1/SLC44A2/CPNE1/SETD1A/PEBP1/WDR5/PPIA/FLOT1/IL1RAP/PHF6/CORO1C/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/HSP90AB1/GAPDH/EIF2A/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/MSN/HSPD1/EIF3J/GART/FGFR1/RGS19/HNRNPK
s_m,hsa-miR-335-3p,hsa-miR-335-3p,226,0.4496,2.0294,0,0,0,190,tags=42% list=27% signal=45%,NCKAP1/CALM1/SLC16A1/RDX/RAP2B/TRIM28/CMIP/CAPZB/STOM/ROCK2/RAC1/NAP1L4/ANXA6/ARPC2/PTPRA/WASF2/PKM/F11R/RBM42/C1QBP/YWHAH/PSMA3/PSMA4/TMBIM1/RHOA/CD9/ADAM10/DIAPH1/ANXA5/VCP/DDX21/RAB2A/FNBP4/CD47/VTI1B/UGP2/RAP1B/YWHAB/HSPA8/TLN1/PRKCSH/SLC25A3/PFKP/TXNRD1/CD63/ITGB1/LDHB/MYLK/PAK2/RPL9/CPNE3/ANXA7/SF3B2/PHB2/YWHAQ/YWHAZ/ATP5F1A/RPL27/VCL/HSP90B1/MYO18A/CCT8/CD44/ADCY6/MCM6/TPP2/SPN/SRC/YWHAG/WDR1/TUBA1B/PTPRJ/GPI/PDIA3/PGD/RPS6/YWHAE/CAPZA1/HSP90AA1/RAB8B/FBL/GNB1/ATP6V1A/PSMA7/CFL1/HNRNPD/LRPPRC/HADHB/TENT4B/NRAS/SHROOM3/NONO/RPA1/ACTB
s_m,hsa-miR-106b-5p,hsa-miR-106b-5p,388,0.4086,1.9079,0,0,0,244,tags=45% list=34% signal=65%,GPLD1/ABCB9/NCKAP1/TSPAN9/CALM1/SLC16A1/RDX/LYN/PFN1/RAP2B/TRIM28/CMIP/STOM/ROCK2/HIP1R/RAC1/SLCO3A1/STX4/NAP1L4/PDCD6/DYNC1I2/ACTA2/ALDOA/DEK/ST8SIA4/ACAN/SLC2A3/PTPRA/WASF2/PKM/VAMP3/CYFIP1/F11R/RAB7A/RBM42/C1QBP/YWHAH/PSMA3/PSMA4/RTCB/ANXA11/RAF1/RHOA/CD9/SRD5A1/ADAM10/CRTAC1/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/VTI1B/F13A1/UGP2/RAP1B/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/SLC25A3/PFKP/CD55/SLC44A1/HSPA1A/TXNRD1/TRAP1/ITGB1/MYLK/RPL35/SLC30A1/PAK2/SUSD1/STX7/CPNE3/ANXA7/SF3B2/YWHAQ/STEAP3/YWHAZ/VCL/HSP90B1/CD36/MYO18A/CCT8/CD44/ADCY6/MCM6/TPP2/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPS2/RPL27A/PTPRJ/GPI/PDIA3/PGD/YES1/RPS6/YWHAE/CAPZA1/LARP7/MAN1C1/HSP90AA1/CAVIN2/CD82/RAB8B/FBL/GNB1/FLNA/ATP6V1A/SLC35A4/ARPC3/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPL7/ENO1/SLC44A2/CPNE2/CPNE1/SETD1A/CD226/PEBP1/PPIA/NACA/RPL18/PHF6/CORO1C/PARVB/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/YARS1/SHB/HSP90AB1/GAPDH/GNAZ/EIF2A/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/MSN/RPL14/HSPD1/NID1/ULK1/GART/FGFR1/HNRNPK/RPL13/SPTB/HYOU1/G6PD/DDX39A
s_m,hsa-miR-20b-5p,hsa-miR-20b-5p,411,0.4075,1.9085,0,0,0,240,tags=43% list=34% signal=67%,NCKAP1/CD99/TSPAN9/CALM1/SLC16A1/LYN/PFN1/RAP2B/TRIM28/CMIP/STOM/ROCK2/HIP1R/RAC1/STX4/NAP1L4/PDCD6/ANXA6/DYNC1I2/GP1BB/ALDOA/DEK/ARPC2/ST8SIA4/ACAN/SLC2A3/GP1BA/WASF2/PKM/RHOT2/RAB7A/RBM42/C1QBP/YWHAH/PSMA4/RTCB/ANXA11/RAF1/RHOA/SRD5A1/ADAM10/DIAPH1/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/VTI1B/UGP2/RAP1B/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/CD55/SLC44A1/ITGA2B/TXNRD1/CD63/TRAP1/ITGB1/LDHB/MYLK/RPL35/SLC30A1/PAK2/RPL9/SUSD1/STX7/CPNE3/ANXA7/SF3B2/PHB2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/RPL27/VCL/HSP90B1/MYO18A/CD44/ADCY6/RAB11B/MCM6/TPP2/SPN/BSG/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPS2/RPL27A/PTPRJ/GPI/PDIA3/COMP/YES1/RPS6/RPL29/YWHAE/CAPZA1/H2BC12/MAN1C1/HSP90AA1/CD82/RAB8B/FBL/GNB1/FLNA/ATP6V1A/SLC35A4/ARPC3/PSMA7/CFL1/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPL7/RPA1/ACTB/ENO1/ECM1/SLC44A2/CPNE2/CPNE1/SETD1A/CD226/WDR5/PPIA/NACA/RPL18/PHF6/CORO1C/PARVB/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/YARS1/SHB/HSP90AB1/GAPDH/GNAZ/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/MSN/RPL14/EIF3J/NID1/ULK1/GART/FGFR1/HNRNPK/RPL13/PRDX1/SPTB
s_m,hsa-miR-139-5p,hsa-miR-139-5p,372,0.4076,1.9032,0,0,0,244,tags=45% list=34% signal=62%,NCKAP1/TSPAN9/DDAH2/CALM1/SLC16A1/RDX/ICAM2/PFN1/RAP2B/TRIM28/CMIP/CAPZB/ROCK2/HIP1R/RAC1/NAP1L4/PDCD6/ANXA6/DYNC1I2/ALDOA/DEK/ST8SIA4/ACAN/SLC2A3/PTPRA/WASF2/PKM/RHOT2/VAMP3/CYFIP1/F11R/RAB7A/C1QBP/YWHAH/PSMA3/RTCB/TMBIM1/S100A8/ANXA11/ILK/RAF1/MYCT1/RHOA/CD9/SRD5A1/ADAM10/PSMA6/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/VTI1B/F13A1/UGP2/RAP1B/YWHAB/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/SLC44A1/PECAM1/TXNRD1/CD63/TRAP1/LDHB/MYLK/SLC30A1/PAK2/STX7/CPNE3/RPL3/SF3B2/PHB2/YWHAZ/ATP5F1A/RPL27/HSP90B1/MYO18A/CCT8/CD44/ADCY6/RAB11B/MCM6/TPP2/BSG/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPS2/RPL27A/PTPRJ/GPI/PDIA3/PGD/YES1/RPS6/YWHAE/CAPZA1/MAN1C1/HSP90AA1/CAVIN2/FBL/GNB1/FLNA/ATP6V1A/SLC35A4/ARPC3/PSMA7/SPARCL1/HNRNPD/LRPPRC/IGF2BP3/HSPB1/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPA1/ENO1/ECM1/CPNE2/CPNE1/SETD1A/PEBP1/WDR5/FLOT1/IL1RAP/PHF6/PSMB8/CORO1C/PARVB/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/YARS1/SHB/HSP90AB1/GAPDH/GNAZ/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/RPL14/HSPD1/NID1/GART/FGFR1/HNRNPK/RPL13/PRDX1/SPTB/HYOU1/G6PD/DDX39A
s_m,hsa-miR-196b-5p,hsa-miR-196b-5p,250,0.4261,1.9541,0,0,0,256,tags=51% list=36% signal=50%,NCKAP1/CALM1/SLC16A1/RDX/LYN/RAP2B/TRIM28/CMIP/STOM/ROCK2/RAC1/EML3/ANXA6/DYNC1I2/GP1BB/ALDOA/ARPC2/PTPRA/WASF2/PKM/VAMP3/CYFIP1/RAB7A/RBM42/C1QBP/YWHAH/PSMA4/RTCB/TMBIM1/ANXA11/ILK/RAF1/RHOA/ADAM10/DIAPH1/ITGB3/VCP/DDX21/CD47/VTI1B/RAP1B/YWHAB/ARF3/HSPA8/TLN1/PFKP/SLC44A1/TRAP1/ITGB1/FERMT3/SLC30A1/PAK2/CPNE3/RPL3/SF3B2/PHB2/YWHAQ/YWHAZ/ATP5F1A/VCL/HSP90B1/MYO18A/CD44/ADCY6/RAB11B/MCM6/BSG/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPS2/RPL27A/GPI/PDIA3/YWHAE/CAPZA1/HSP90AA1/CD82/RAB8B/GNB1/FLNA/SLC35A4/HNRNPD/LRPPRC/IGF2BP3/CAP1/NRAS/SHROOM3/NONO/RPA1/ACTB/ENO1/SLC44A2/SETD1A/PPIA/FLOT1/PHF6/PSMB8/CORO1C/PARVB/GNAI2/GNAS/ATP1A1/SHB/HSP90AB1/GAPDH/GNAZ/GNG5/EIF2A/ANXA2/TFAM/ACADVL/MSN/ULK1/FGFR1/HNRNPK/RPL13/HYOU1/G6PD/EEF1A1/GRPEL1/CS/RPS9/PSMA2/EEF2
s_m,hsa-miR-19b-3p,hsa-miR-19b-3p,379,0.4102,1.9207,0,0,0,234,tags=43% list=33% signal=62%,ABCB9/NCKAP1/TSPAN9/CALM1/SLC16A1/RDX/PFN1/CIB1/RAP2B/TRIM28/CMIP/CAPZB/ROCK2/RAC1/SLCO3A1/NAP1L4/PDCD6/ANXA6/DYNC1I2/ALDOA/DEK/ARPC2/ST8SIA4/SLC2A3/PTPRA/WASF2/PKM/RHOT2/VAMP3/CYFIP1/F11R/RAB7A/C1QBP/YWHAH/PSMA4/TMBIM1/ANXA11/ILK/RAF1/TGFB1/CD9/ADAM10/CRTAC1/PSMA6/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/SHH/VTI1B/F13A1/UGP2/RAP1B/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/SLC25A3/PFKP/CD55/SLC44A1/HSPA1A/PECAM1/TXNRD1/CD63/TRAP1/ITGB1/LDHB/MYLK/FERMT3/SLC30A1/PAK2/SUSD1/STX7/CPNE3/ANXA7/SLC9A2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/HSP90B1/MYO18A/CCT8/CD44/ADCY6/RAB11B/MCM6/TPP2/BSG/IQGAP2/SRC/YWHAG/WDR1/PSMA1/TUBA1B/RPL27A/PTPRJ/GPI/PDIA3/PGD/YES1/RPL29/YWHAE/CAPZA1/MAN1C1/HSP90AA1/CAVIN2/CD82/RAB8B/FBL/GNB1/FLNA/ATP6V1A/PSMA7/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/NONO/RPA1/ACTB/ENO1/SLC44A2/CPNE2/CPNE1/SETD1A/CD226/WDR5/FLOT1/NACA/PHF6/PSMB8/CORO1C/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/GAPDH/GNAZ/EIF2A/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/MSN/RPL14/HSPD1/EIF3J/NID1/ULK1/GART
s_m,hsa-miR-221-3p,hsa-miR-221-3p,304,0.4154,1.9347,0,0,0,243,tags=47% list=34% signal=54%,ABCB9/NCKAP1/CALM1/SLC16A1/RDX/LYN/CIB1/RAP2B/TRIM28/CMIP/CAPZB/ROCK2/HIP1R/RAC1/SLCO3A1/PDCD6/DYNC1I2/ACTA2/DEK/ARPC2/SLC2A3/WASF2/PKM/VAMP3/CYFIP1/RAB7A/C1QBP/YWHAH/PSMA3/TMBIM1/ANXA11/ILK/RAF1/MYCT1/RHOA/CD9/SRD5A1/ADAM10/CRTAC1/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/CD47/SHH/VTI1B/UGP2/RAP1B/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/SLC44A1/PECAM1/TXNRD1/TRAP1/ITGB1/LDHB/MYLK/SLC30A1/PAK2/RPL9/SUSD1/STX7/CPNE3/RPL3/SF3B2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/HSP90B1/MYO18A/CCT8/CD44/RAB11B/TPP2/BSG/YWHAG/WDR1/TUBA1B/RPS2/PTPRJ/GPI/PDIA3/YES1/YWHAE/CAPZA1/HSP90AA1/RAB8B/FBL/GNB1/FLNA/ATP6V1A/SLC35A4/PSMA7/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/RPA1/ACTB/CPNE2/CPNE1/SETD1A/PEBP1/WDR5/PPIA/PHF6/CORO1C/PARVB/GNAI2/PCBP2/EIF5A/ATP1A1/YARS1/SHB/HSP90AB1/GAPDH/EIF2A/FLOT2/TFAM/MSN/HSPD1/EIF3J/ULK1/RGS19/HNRNPK/PRDX1/SPTB/HYOU1/G6PD
s_m,hsa-let-7i-5p,hsa-let-7i-5p,453,0.4003,1.8612,0,0,0,244,tags=42% list=34% signal=77%,ABCB9/NCKAP1/CD99/TSPAN9/CALM1/SLC16A1/RDX/LYN/PFN1/CIB1/RAP2B/TRIM28/CMIP/CAPZB/ROCK2/HIP1R/RAC1/NAP1L4/EML3/TUBB1/ACTA2/ALDOA/DEK/ARPC2/ST8SIA4/ACAN/SLC2A3/PTPRA/WASF2/PKM/RHOT2/VAMP3/CYFIP1/F11R/RAB7A/C1QBP/YWHAH/PSMA3/TMBIM1/S100A8/ANXA11/ILK/RAF1/MYCT1/RHOA/CD9/SRD5A1/ADAM10/CRTAC1/PSMA6/DIAPH1/ANXA5/ITGB3/VCP/DDX21/RAB2A/FNBP4/CD47/VTI1B/F13A1/RAP1B/YWHAB/ARF3/HSPA8/TLN1/PGK1/PRKCSH/SLC25A3/PFKP/CD55/SLC44A1/HSPA1A/PECAM1/TXNRD1/CD63/TRAP1/ITGB1/LDHB/MYLK/SLC30A1/PAK2/STX7/CPNE3/ANXA7/RPL3/SF3B2/SLC9A2/PHB2/STEAP3/YWHAZ/ATP5F1A/RPL27/VCL/HSP90B1/CD36/MYO18A/CCT8/CD44/ADCY6/RAB11B/MCM6/TPP2/BSG/IQGAP2/SRC/YWHAG/WDR1/TUBA1B/RPS2/RPL27A/PTPRJ/GPI/PDIA3/COMP/PGD/RPS6/RPL29/YWHAE/CAPZA1/H2BC12/LARP7/MAN1C1/HSP90AA1/CAVIN2/CD82/RAB8B/FBL/GNB1/FLNA/ATP6V1A/SLC35A4/ARPC3/PSMA7/SPARCL1/HNRNPD/LRPPRC/HADHB/IGF2BP3/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPA1/ACTB/ENO1/ECM1/SLC44A2/CPNE2/CPNE1/SETD1A/CD226/WDR5/PPIA/FLOT1/NACA/IL1RAP/PHF6/CORO1C/PARVB/GNAI2/GNAS/PCBP2/EIF5A/ATP1A1/YARS1/SHB/HSP90AB1/GAPDH/GNAZ/GNG5/EIF2A/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/MSN/RPL14/EIF3J/NID1/ULK1/FGFR1/RGS19/HNRNPK/RPL13/PRDX1/SPTB/HYOU1/G6PD/DDX39A
s_m,hsa-miR-24-3p,hsa-miR-24-3p,290,0.4083,1.8953,0,0,0,244,tags=47% list=34% signal=52%,ABCB9/NCKAP1/CALM1/SLC16A1/PFN1/RAP2B/TRIM28/CMIP/STOM/HIP1R/STX4/EML3/ANXA6/ALDOA/ARPC2/SLC2A3/PTPRA/WASF2/PKM/RHOT2/RAB7A/RBM42/YWHAH/RTCB/S100A8/ANXA11/ILK/RAF1/RHOA/TGFB1/CD9/PSMA6/DIAPH1/ANXA5/ITGB3/VCP/RAB2A/CD47/VTI1B/UGP2/RAP1B/YWHAB/ARF3/HSPA8/TLN1/PRKCSH/SLC25A3/PFKP/TXNRD1/ITGB1/LDHB/SLC30A1/PAK2/STX7/ANXA7/RPL3/SF3B2/PHB2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/VCL/HSP90B1/MYO18A/CD44/ADCY6/MCM6/TPP2/BSG/SRC/YWHAG/TUBA1B/RPS2/RPL27A/PTPRJ/GPI/PDIA3/YES1/RPS6/RPL29/YWHAE/CAPZA1/HSP90AA1/CD82/RAB8B/FBL/GNB1/FLNA/ATP6V1A/SLC35A4/CFL1/LRPPRC/HADHB/HSPB1/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPA1/ACTB/ENO1/SLC44A2/SETD1A/PEBP1/WDR5/FLOT1/PHF6/PSMB8/CORO1C/PARVB/GNAS/PCBP2/MPIG6B/ATP1A1/YARS1/HSP90AB1/GAPDH/EIF2A/ANXA2/FLOT2/NCAM1/RPL14/EIF3J/NID1/ULK1/FGFR1/HNRNPK/RPL13/PRDX1/SPTB/HYOU1/G6PD/DDX39A
s_m,hsa-miR-18b-5p,hsa-miR-18b-5p,345,0.4064,1.899,0,0,0,240,tags=44% list=34% signal=57%,GPLD1/NCKAP1/TSPAN9/RAB27B/CALM1/SLC16A1/RDX/TESC/ICAM2/PFN1/TRIM28/CMIP/CAPZB/STOM/ROCK2/RAC1/SLCO3A1/STX4/NAP1L4/PDCD6/ANXA6/DYNC1I2/ALDOA/DEK/ARPC2/ST8SIA4/SLC2A3/PTPRA/WASF2/PKM/CYFIP1/F11R/RBM42/YWHAH/PSMA4/RTCB/TMBIM1/ANXA11/RAF1/RHOA/CD9/SRD5A1/ADAM10/CRTAC1/DIAPH1/ANXA5/VCP/DDX21/RAB2A/CD47/VTI1B/F13A1/UGP2/YWHAB/PRKG1/ARF3/HSPA8/TLN1/PGK1/PRKCSH/PFKP/SLC44A1/HSPA1A/TXNRD1/TRAP1/ITGB1/MYLK/FERMT3/SLC30A1/PAK2/SUSD1/STX7/CPNE3/ANXA7/PHB2/YWHAQ/STEAP3/YWHAZ/ATP5F1A/RPL27/VCL/HSP90B1/MYO18A/CD44/ADCY6/RAB11B/MCM6/TPP2/WDR1/PSMA1/TUBA1B/RPL27A/PTPRJ/GPI/PDIA3/YES1/RPS6/YWHAE/CAPZA1/MAN1C1/HSP90AA1/CAVIN2/RAB8B/FBL/GNB1/FLNA/ATP6V1A/SLC35A4/CFL1/HNRNPD/LRPPRC/TENT4B/CAP1/NRAS/SHROOM3/NONO/RPA1/ACTB/SLC44A2/CPNE2/CPNE1/SETD1A/PEBP1/WDR5/NACA/IL1RAP/PHF6/CORO1C/PARVB/GNAI2/GNAS/PCBP2/ATP1A1/YARS1/HSP90AB1/GAPDH/GNAZ/EIF2A/ANXA2/FLOT2/TFAM/NCAM1/ACADVL/RPL14/HSPD1/NID1/ULK1/GART/FGFR1/HNRNPK/RPL13/PRDX1/SPTB
